method,search_mode,abort_check_stride,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,pivot_digest,_source
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260823,eda20a3a3bb3a0b9,1,1.00999999,6,completed,2826.393931,2826.40991211,sampled_fp64_32x32,0.285485901419,117.5625,1,0,10235,0,0,0,0,0,0,0,0,0,0,41856edea9bddf9d,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260823,eda20a3a3bb3a0b9,2,1.00999999,6,completed,2826.315408,2826.33422852,sampled_fp64_32x32,0.285485901419,117.5625,1,0,10235,0,0,0,0,0,0,0,0,0,0,41856edea9bddf9d,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3282.441567,3282.46240234,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3279.456628,3279.47631836,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3282.760407,3282.78027344,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2744.805195,2744.82177734,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2744.853477,2744.86987305,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2744.910478,2744.92822266,sampled_fp64_32x32,0.250865422087,98.6875,1,0,10232,0,0,0,0,0,0,0,0,0,0,f77636858a6c2778,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3408.297706,3408.31835938,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3447.799371,3447.82006836,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3415.228467,3415.24926758,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2806.697092,2806.71337891,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2806.731887,2806.74804688,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2806.722967,2806.74291992,sampled_fp64_32x32,0.237182769837,114.8125,1,0,10232,1487,1487,12,0,0,0,0,0,0,0,8c9cbec3a09d6ab1,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3367.773433,3367.79370117,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3368.214206,3368.23535156,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3367.078979,3367.09887695,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2790.335532,2790.35180664,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2788.788759,2788.8046875,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2789.617988,2789.63598633,sampled_fp64_32x32,0.235394339194,106.125,1.009765625,0,10226,0,0,0,1301,669,0,0,0,0,0,91ce2599c98c601d,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3757.752794,3757.77539062,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3784.75126,3784.77514648,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3763.121519,3763.14526367,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2753.041475,2753.05688477,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2752.240088,2752.25610352,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2753.813931,2753.82055664,sampled_fp64_32x32,0.324339843501,89.5625,1,0,10234,5281,0,0,0,0,4958,4187,1094,0,0,b10d1ae9e89904ea,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3461.309535,3461.33056641,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3457.540531,3457.56103516,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3459.402817,3459.42382812,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2781.356809,2781.37353516,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2781.0787,2781.0949707,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2780.702554,2780.72216797,sampled_fp64_32x32,0.212299533436,73.4375,1,0,10230,2722,0,0,0,0,0,0,0,13206,0,3318ea5e15d9fd40,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2762.30496,2762.32080078,sampled_fp64_32x32,0.193768415746,72.4375,1,0,10229,9824,0,0,0,0,0,0,0,0,0,0d48289f054f98ff,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2761.194058,2761.20996094,sampled_fp64_32x32,0.193768415746,72.4375,1,0,10229,9824,0,0,0,0,0,0,0,0,0,0d48289f054f98ff,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2762.558573,2762.57495117,sampled_fp64_32x32,0.193768415746,72.4375,1,0,10229,9824,0,0,0,0,0,0,0,0,0,0d48289f054f98ff,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,3303.445804,3303.4699707,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,3356.02701,3356.05029297,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,3301.886135,3301.90991211,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,0,1.00999999,6,completed,2830.713045,2830.73022461,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,1,1.00999999,6,completed,2829.973843,2829.9909668,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260824,62d7bb474a20d426,2,1.00999999,6,completed,2830.372363,2830.39331055,sampled_fp64_32x32,0.247889836333,116.3125,1,0,10233,0,0,0,0,0,0,0,0,0,0,b3d94ebe1851252a,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3287.036396,3287.05761719,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3285.539528,3285.56054688,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
PP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3284.823084,3284.84448242,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2745.510441,2745.52734375,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2744.903408,2744.92016602,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2745.629651,2745.6472168,sampled_fp64_32x32,0.331362240573,113.75,1,0,10230,0,0,0,0,0,0,0,0,0,0,3656be38108939c8,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3409.784373,3409.80688477,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3435.187048,3435.20825195,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3407.805953,3407.82763672,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2805.958725,2805.97509766,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2808.20276,2808.22167969,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2807.349465,2807.37084961,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2807.893843,2807.91137695,sampled_fp64_32x32,0.292626001367,94.875,0.99951171875,0,10232,1461,1461,14,0,0,0,0,0,0,0,a7aa2783a8aef52e,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3375.775356,3375.79663086,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3377.382937,3377.40478516,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
GP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3376.327607,3376.34936523,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2788.848854,2788.8659668,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2787.175361,2787.19287109,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2788.185332,2788.20556641,sampled_fp64_32x32,0.221476494217,110,1.009765625,0,10235,0,0,0,1329,646,0,0,0,0,0,b810204dfb156886,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3748.50612,3748.53149414,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3750.671829,3750.69555664,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3755.799355,3755.82470703,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2753.876825,2753.89233398,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2754.081008,2754.09814453,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2753.895836,2753.9128418,sampled_fp64_32x32,0.351301234252,88.5625,1,0,10229,5248,0,0,0,0,4991,4189,1059,0,0,b58a4e3005ee31e3,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3468.424956,3468.44799805,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3465.84536,3465.8684082,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
RP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3465.36824,3465.38989258,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2786.833256,2786.85083008,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2786.221948,2786.23852539,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2786.592079,2786.60913086,sampled_fp64_32x32,0.25226235528,90.375,1,0,10234,2752,0,0,0,0,0,0,0,13248,0,ba425d14ee2aea53,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2760.431105,2760.44799805,sampled_fp64_32x32,0.182411493828,74.8125,1,0,10231,9807,0,0,0,0,0,0,0,0,0,1fae2256f83a9de7,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2760.06518,2760.08251953,sampled_fp64_32x32,0.182411493828,74.8125,1,0,10231,9807,0,0,0,0,0,0,0,0,0,1fae2256f83a9de7,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2760.592098,2760.61083984,sampled_fp64_32x32,0.182411493828,74.8125,1,0,10231,9807,0,0,0,0,0,0,0,0,0,1fae2256f83a9de7,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,3315.550721,3315.57421875,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,3322.983464,3323.00732422,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,3301.940325,3301.96264648,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,0,1.00999999,6,completed,2828.168221,2828.18554688,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,1,1.00999999,6,completed,2827.911087,2827.9284668,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,128,uniform,10240,20260825,d4550f43b02867a7,2,1.00999999,6,completed,2828.257766,2828.27368164,sampled_fp64_32x32,0.254986222133,105.75,1,0,10229,0,0,0,0,0,0,0,0,0,0,c004a45b1e268054,search_cost_runs.csv
