method,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,source_file,evidence_tier,contract_repetitions,contract_warmups
ScaP,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,105.247447,105.247550964,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,uniform__n1024__seed20260824__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,105.306477,105.305953979,sampled_fp64_32x32,0.0370701509528,20.21875,1,0,1020,538,0,0,0,0,485,422,116,0,0,uniform__n1024__seed20260824__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,83.254712,83.2551345825,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,83.183487,83.1841278076,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,83.464221,83.4638366699,sampled_fp64_32x32,0.0266741655068,24.15625,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,1620.258438,1620.26855469,sampled_fp64_32x32,0.0235792783787,10.7734375,1,0,1014,1015,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,1651.175055,1651.18579102,sampled_fp64_32x32,0.0235792783787,10.7734375,1,0,1014,1015,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,1608.626579,1608.63684082,sampled_fp64_32x32,0.0235792783787,10.7734375,1,0,1014,1015,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,85.365896,85.3660812378,sampled_fp64_32x32,0.0336237432493,34.75,1,0,1017,92,92,1,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,84.791092,84.791229248,sampled_fp64_32x32,0.0336237432493,34.75,1,0,1017,92,92,1,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,84.73204,84.7319717407,sampled_fp64_32x32,0.0336237432493,34.75,1,0,1017,92,92,1,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,87.356438,87.3564147949,sampled_fp64_32x32,0.0253205750196,25.578125,1.0087890625,0,1016,0,0,0,91,42,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,87.510206,87.5095977783,sampled_fp64_32x32,0.0253205750196,25.578125,1.0087890625,0,1016,0,0,0,91,42,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,87.110172,87.110206604,sampled_fp64_32x32,0.0253205750196,25.578125,1.0087890625,0,1016,0,0,0,91,42,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,82.085709,82.0855026245,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,81.784536,81.78540802,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,81.42364,81.4231338501,sampled_fp64_32x32,0.036511148588,24.15625,1,0,1012,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,122.613148,122.613311768,sampled_fp64_32x32,0.0217233441072,16.046875,1,0,1019,794,0,0,0,0,0,0,0,1986,0,uniform__n1024__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,122.690226,122.689949036,sampled_fp64_32x32,0.0217233441072,16.046875,1,0,1019,794,0,0,0,0,0,0,0,1986,0,uniform__n1024__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,122.638765,122.639068604,sampled_fp64_32x32,0.0217233441072,16.046875,1,0,1019,794,0,0,0,0,0,0,0,1986,0,uniform__n1024__seed20260824__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,107.434395,107.434814453,sampled_fp64_32x32,0.0297874420648,21.328125,1,0,1017,502,0,0,0,0,521,416,86,0,0,uniform__n1024__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,107.382432,107.382049561,sampled_fp64_32x32,0.0297874420648,21.328125,1,0,1017,502,0,0,0,0,521,416,86,0,0,uniform__n1024__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,107.183409,107.183425903,sampled_fp64_32x32,0.0297874420648,21.328125,1,0,1017,502,0,0,0,0,521,416,86,0,0,uniform__n1024__seed20260824__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,0,1.00999999,6,completed,83.901943,83.9019165039,sampled_fp64_32x32,0.0266741655068,25.03125,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,1,1.00999999,6,completed,83.901332,83.9015045166,sampled_fp64_32x32,0.0266741655068,25.03125,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,uniform,1024,20260824,e764297a18909810,2,1.00999999,6,completed,83.54343,83.543548584,sampled_fp64_32x32,0.0266741655068,25.03125,1.0009765625,0,1014,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260824__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,879.854597,879.860229492,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,868.766573,868.771850586,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,880.493635,880.498901367,sampled_fp64_32x32,0.0351557714166,17,0.99951171875,0,1012,949,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,84.688122,84.6882553101,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,84.625758,84.6257247925,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,84.821898,84.8212814331,sampled_fp64_32x32,0.0322855541017,28.328125,0.99755859375,0,1013,93,93,2,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,84.057692,84.0570220947,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,84.27447,84.2750396729,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,83.778585,83.7785263062,sampled_fp64_32x32,0.0326073366739,32.3125,1.009765625,0,1016,0,0,0,89,47,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,83.525206,83.5248947144,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,83.757371,83.7569580078,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,83.622145,83.622428894,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,98.086321,98.0862731934,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,uniform__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,98.20894,98.2093429565,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,uniform__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,98.285061,98.2849578857,sampled_fp64_32x32,0.0306366292162,20.9375,1,0,1013,352,0,0,0,0,0,0,0,1419,0,uniform__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,102.389643,102.390274048,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,uniform__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,102.767059,102.767074585,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,uniform__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,102.729773,102.730178833,sampled_fp64_32x32,0.0275251531275,20.390625,1,0,1018,523,0,0,0,0,500,400,123,0,0,uniform__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,83.428819,83.4292144775,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,82.910239,82.9096603394,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,82.813402,82.8134078979,sampled_fp64_32x32,0.0368556590693,28.796875,1.0009765625,0,1016,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,1613.6381,1613.64892578,sampled_fp64_32x32,0.0187105047589,10.71875,0.9990234375,0,1015,1017,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,1652.689814,1652.70080566,sampled_fp64_32x32,0.0187105047589,10.71875,0.9990234375,0,1015,1017,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,1605.936848,1605.94714355,sampled_fp64_32x32,0.0187105047589,10.71875,0.9990234375,0,1015,1017,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,83.526274,83.5262374878,sampled_fp64_32x32,0.0384641619166,33.0625,0.99755859375,0,1018,96,96,1,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,83.661845,83.6616287231,sampled_fp64_32x32,0.0384641619166,33.0625,0.99755859375,0,1018,96,96,1,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,83.624154,83.623840332,sampled_fp64_32x32,0.0384641619166,33.0625,0.99755859375,0,1018,96,96,1,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,85.854888,85.8552017212,sampled_fp64_32x32,0.0406005183467,27.046875,1.009765625,0,1014,0,0,0,96,47,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,1,1.00999999,6,completed,85.501819,85.5029449463,sampled_fp64_32x32,0.0406005183467,27.046875,1.009765625,0,1014,0,0,0,96,47,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,2,1.00999999,6,completed,84.947169,84.946144104,sampled_fp64_32x32,0.0406005183467,27.046875,1.009765625,0,1014,0,0,0,96,47,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,uniform,1024,20260825,d11d32bf5161279e,0,1.00999999,6,completed,81.466538,81.4665603638,sampled_fp64_32x32,0.0370027269087,42.21875,1,0,1021,0,0,0,0,0,0,0,0,0,0,uniform__n1024__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
